CAMIS,ZIPCODE,INSPECTION_DATE,SCORE,GRADE
41204031,10021,5/28/2019,9,A
50076388,11209,5/10/2022,2,A
50082141,10001,9/13/2019,5,A
50006002,10022,9/16/2019,38,C
50062648,11235,7/28/2022,53,C
41216183,10004,7/10/2019,52,C
40366132,10302,7/26/2021,12,A
40386425,11385,2/28/2022,8,A
41365330,10306,3/5/2020,13,A
50056923,11368,8/29/2019,77,C
41293446,10003,2/13/2018,10,A
40574293,10014,3/2/2022,18,B
41681345,11435,9/21/2022,22,B
50004436,11206,5/23/2022,12,A
50091726,10454,8/14/2019,40,C
40686672,10305,10/22/2019,11,A
41307485,10003,1/31/2018,15,B
50016343,11221,7/1/2019,17,B
41378125,10033,2/21/2020,9,A
50053364,10014,8/2/2021,9,A
50061117,10022,7/20/2021,11,A
41567437,11221,6/16/2022,12,A
50106762,11233,4/26/2022,52,C
40909425,11372,2/9/2022,18,B
50063273,10016,9/14/2022,27,B
50046056,11355,11/2/2018,37,C
41297930,10022,7/22/2019,7,A
50104882,11211,7/23/2021,4,A
50008017,10005,8/8/2022,5,A
50001015,10458,6/14/2022,0,A
50043696,10463,9/18/2019,9,A
41481394,10010,8/13/2018,10,A
41263738,10468,8/12/2021,32,C
41231076,11368,1/27/2020,12,A
50019128,11354,5/5/2022,54,C
50004183,11362,7/31/2019,13,A
50019131,11220,4/6/2022,11,A
50010286,10013,7/23/2019,5,A
41201169,10039,8/25/2021,30,C
40929114,11203,9/16/2019,7,A
50115644,11377,4/22/2022,29,C
50041320,11204,11/30/2021,20,B
50004337,11211,3/14/2022,60,C
50036210,11419,8/3/2021,40,C
40591271,11694,12/20/2019,11,A
50062666,10454,3/3/2022,12,A
41555577,11211,8/15/2019,26,B
50067908,10018,4/11/2022,36,C
50098376,10017,11/15/2019,46,C
40510804,10309,3/5/2020,11,A
50040360,11213,5/7/2022,12,A
50126601,11231,9/28/2022,12,A
41290178,11435,6/3/2018,9,A
50006230,11432,5/19/2022,4,A
50045055,10121,5/30/2019,2,A
50064670,10473,1/19/2022,26,B
50118145,10036,7/26/2022,12,A
50098630,10016,10/7/2019,32,C
41414288,11375,3/29/2022,12,A
40973003,10007,2/21/2019,13,A
50046874,10016,12/5/2018,38,C
50080220,10468,2/8/2019,9,A
50045895,11354,7/12/2018,9,A
50058113,10014,11/7/2018,12,A
50047967,10011,8/26/2019,12,A
41043103,10019,11/21/2019,0,A
50086578,10452,8/12/2019,6,A
41249363,10002,5/14/2019,17,B
50072880,11385,3/14/2020,19,B
50008613,11234,1/23/2020,22,B
40401000,10003,7/28/2021,30,C
50004274,11372,12/16/2019,31,C
50071378,11231,1/6/2020,13,A
40921141,11375,1/25/2020,12,A
50116792,10451,2/23/2022,35,C
50042128,10458,6/1/2022,11,A
50044184,10036,3/31/2022,30,C
40751933,10023,12/26/2019,4,A
50112968,10023,8/9/2022,25,B
41548430,11237,4/27/2022,26,B
40941849,11220,10/17/2022,44,C
41521360,10001,1/3/2020,12,A
40374415,10012,10/24/2019,11,A
50033955,11233,6/17/2022,27,B
50000154,11230,6/7/2019,26,B
50018008,10022,7/19/2022,33,C
41591382,11420,6/22/2019,4,A
41639887,10036,8/21/2019,12,A
50003735,10032,3/29/2022,11,A
50046623,11217,1/6/2022,18,B
50001148,10027,3/29/2019,11,A
50061132,11385,4/14/2018,23,B
41240624,10035,2/10/2020,14,B
50088348,10032,2/28/2019,10,A
50065693,11201,11/3/2018,13,A
50112862,11373,1/13/2022,76,C
50056824,11355,9/18/2019,45,C
50101528,11220,1/22/2020,12,A
40734383,10017,1/10/2022,12,A
41286916,10459,4/20/2022,10,A
41315226,10019,9/20/2019,13,A
41213051,11103,5/11/2019,12,A
40928150,10036,8/12/2021,39,C
50066307,11372,1/31/2022,13,A
40698788,10036,2/10/2022,8,A
41360895,10009,8/24/2021,7,A
41692971,11204,9/2/2022,20,B
50101082,10014,12/2/2021,21,B
50069764,11354,8/20/2022,31,C
41078266,11358,11/22/2019,12,A
50014084,11216,6/7/2019,17,B
50046380,11411,11/4/2019,23,B
50008807,10003,8/15/2022,81,C
50069337,10022,8/25/2021,9,A
41620272,11372,3/28/2017,13,A
41263870,11203,3/31/2022,13,A
50083808,11238,1/8/2020,11,A
50051532,10019,1/20/2022,11,A
50092823,11217,8/25/2021,13,A
50074163,10006,8/8/2019,7,A
50075962,10012,6/14/2022,0,A
50097790,11216,1/22/2020,13,A
41706118,10459,10/20/2021,19,B
50090957,10002,5/9/2022,19,B
50007927,10456,2/28/2017,9,A
50055033,11418,8/6/2021,11,A
50059999,11356,5/10/2022,0,A
50056652,11214,7/27/2021,60,C
50093932,11378,7/17/2019,68,C
50081595,10023,7/22/2022,26,B
41674562,10013,4/30/2019,12,A
50045255,10002,6/22/2022,0,A
41694676,10026,1/23/2020,23,B
40592566,10024,9/19/2019,12,A
41591015,10469,9/25/2019,11,A
50036313,10016,6/28/2018,7,A
41377997,10305,1/10/2022,8,A
50088371,10014,3/3/2020,18,B
50119564,10025,7/6/2022,31,C
41645425,10036,7/16/2019,13,A
50056941,10014,2/12/2020,10,A
40528441,10003,1/29/2020,59,C
41387010,11233,4/12/2019,4,A
41398172,11385,4/3/2019,11,A
41627123,11217,9/14/2019,11,A
40787040,11365,2/7/2022,10,A
40387277,10012,3/27/2019,13,A
50038177,10452,11/19/2019,29,C
50109230,11222,1/5/2022,19,B
41385384,11218,9/12/2022,33,C
41382329,11220,9/9/2021,13,A
40389701,11378,7/1/2019,9,A
41611664,11420,12/7/2017,20,B
50058916,10019,1/20/2022,21,B
50051603,11421,6/16/2022,14,B
40582103,10026,8/26/2021,13,A
50061456,11249,4/5/2018,24,B
50092510,10014,2/6/2020,10,A
50101691,11237,3/4/2020,62,C
50063229,10467,6/27/2022,12,A
50053105,11205,7/10/2019,37,C
50055582,11239,2/4/2020,24,B
50104426,10314,1/13/2022,12,A
41171220,11106,6/8/2017,13,A
50016995,10036,10/24/2018,13,A
41654352,10466,4/26/2022,32,C
40365784,11224,8/26/2021,18,B
50007880,10023,9/13/2019,11,A
50058238,10456,8/19/2021,18,B
50001396,10035,9/15/2022,21,B
50045318,10463,8/20/2019,11,A
50101367,10001,8/10/2021,7,A
50037080,10012,8/18/2022,32,C
41659173,10467,1/6/2020,12,A
41713701,10468,1/11/2019,24,B
50085447,11236,1/13/2020,47,C
41175816,11427,11/29/2021,5,A
50084079,10019,1/7/2020,17,B
50100754,10451,12/6/2019,13,A
50103990,10016,9/29/2021,14,B
41686208,11432,3/25/2019,46,C
50066854,10005,10/4/2019,31,C
50063183,10128,3/2/2022,20,B
50000348,11379,5/14/2019,8,A
50089407,10468,10/6/2022,28,C
41547073,11218,4/25/2022,18,B
50038223,10009,10/21/2019,37,C
50045343,11236,5/7/2022,24,B
41403916,10455,4/8/2022,13,A
41716292,10036,7/18/2019,35,C
50105087,11235,8/17/2021,2,A
40939600,10006,2/8/2022,9,A
50070383,11358,5/11/2022,46,C
50077270,11354,8/5/2022,0,A
50004269,10001,9/30/2019,18,B
50099775,10003,12/12/2019,2,A
50011745,11203,3/22/2022,47,C
50016968,11375,3/16/2020,21,B
40385161,10014,9/17/2019,13,A
50012740,10012,9/20/2019,19,B
50087175,10001,9/6/2019,11,A
50072746,10469,11/12/2019,21,B
40672603,10016,1/28/2020,24,B
50081226,10029,9/18/2019,34,C
40610139,11101,3/1/2022,0,A
40822611,11223,7/21/2021,2,A
41710474,11219,4/19/2018,24,B
50034665,11215,8/20/2019,19,B
50062488,10019,7/24/2017,13,A
50081392,10304,7/26/2021,15,B
41443837,11421,10/6/2022,25,B
41403564,10003,6/11/2019,12,A
50079262,11419,3/25/2019,7,A
50112409,11212,9/29/2022,60,C
50065904,10014,10/17/2018,29,C
50054609,10458,11/23/2018,16,B
41695128,10018,6/2/2022,9,A
40945916,11237,3/3/2022,56,C
41706342,11430,6/20/2017,22,B
41289258,10036,10/7/2022,11,A
50086657,11212,5/13/2022,75,C
50083953,10002,1/26/2022,31,C
41316692,11385,9/12/2019,22,B
50035943,11232,1/14/2020,25,B
50070203,10001,10/22/2019,9,A
50077731,10472,6/3/2019,16,B
50095276,11423,12/10/2019,43,C
40730678,11102,2/10/2020,13,A
50003557,10464,7/17/2019,23,B
50067973,11354,6/16/2022,12,A
50103967,10033,3/9/2022,58,C
41461600,11360,1/9/2020,19,B
50105430,11212,9/30/2022,10,A
41595963,11237,8/10/2021,12,A
50000036,10013,8/11/2021,14,B
40974766,10003,7/29/2021,2,A
50096661,11234,3/10/2020,45,C
50009366,10002,6/2/2022,24,B
40933602,10024,3/7/2022,27,B
50101688,10472,5/17/2022,49,C
50015243,11416,9/12/2019,20,B
40564858,10021,10/19/2022,11,A
50117702,10034,4/28/2022,27,B
41549281,10001,7/27/2022,50,C
50008562,10461,4/19/2019,11,A
50004563,11215,12/6/2019,53,C
50108095,11225,7/30/2021,7,A
50058625,10305,10/1/2019,12,A
50092255,11430,5/21/2019,19,B
41688128,11217,6/4/2019,4,A
41193019,10019,10/22/2019,12,A
41462275,11229,11/7/2019,45,C
41014435,10009,5/18/2022,22,B
50107650,11212,12/28/2021,4,A
41692902,10036,6/2/2022,54,C
41117739,10019,6/17/2019,16,B
50048238,11228,10/19/2022,7,A
50014212,11106,4/12/2019,22,B
50070437,10003,3/3/2020,12,A
50001566,10306,6/14/2019,10,A
40396622,10065,11/6/2019,42,C
41693374,10021,7/11/2019,27,B
41139432,11377,12/4/2019,52,C
50065695,10461,7/13/2017,12,A
50074358,11220,4/1/2019,47,C
50077476,11101,8/2/2019,11,A
41233916,11231,8/25/2021,33,C
40424247,11365,1/27/2022,9,A
41347045,10019,9/9/2019,11,A
50105428,11217,9/22/2021,16,B
50090101,10019,9/6/2019,10,A
50118318,11234,2/1/2022,10,A
41584936,10019,10/21/2019,9,A
50053135,11218,9/28/2022,23,B
50053537,11220,1/19/2022,42,C
50042767,11432,9/27/2022,18,B
50087892,11221,4/8/2022,12,A
50086852,11373,5/31/2019,11,A
41251661,11210,1/27/2020,9,A
41502782,11209,3/27/2019,8,A
41621218,11215,8/30/2019,7,A
50043922,11385,12/30/2019,25,B
50056775,10012,12/13/2018,7,A
50077053,11211,2/13/2020,23,B
50094746,11377,6/1/2022,0,A
50057270,10463,5/2/2018,40,C
50012532,10001,6/20/2018,13,A
50058023,10038,5/26/2022,37,C
50005800,11361,6/19/2019,8,A
50056175,11249,12/18/2019,13,A
50101407,11354,12/9/2021,44,C
50002019,10031,6/27/2018,10,A
41280221,10001,10/8/2019,21,B
41615149,11204,10/28/2019,13,A
40374415,10012,1/18/2018,23,B
50015243,11416,3/8/2018,16,B
41125267,11104,10/24/2019,12,A
40848604,10065,3/18/2019,2,A
50108567,11203,7/26/2021,25,B
41651295,10002,12/3/2019,34,C
50042465,11208,6/25/2019,40,C
40380432,10012,2/25/2020,17,B
41638918,10019,10/29/2019,55,C
41400697,10314,4/4/2022,10,A
50114508,11215,8/31/2021,21,B
50072796,10452,11/8/2019,7,A
40391531,10011,2/24/2020,12,A
50044248,11418,6/17/2019,12,A
50043772,10025,7/26/2017,11,A
41574355,11101,6/17/2019,27,B
41450073,11204,2/6/2020,20,B
50038366,10459,11/20/2018,7,A
50108407,11211,11/23/2021,40,C
41104041,11102,9/17/2019,13,A
50048152,11205,10/1/2019,12,A
50040181,10019,8/20/2018,19,B
50090914,11209,3/1/2022,0,A
50063365,10466,5/29/2019,11,A
50017599,11228,6/13/2019,9,A
50055587,11234,7/22/2021,11,A
40559439,10011,2/23/2019,12,A
50095278,10305,6/2/2022,29,C
50108645,11209,11/29/2021,66,C
41594807,10014,6/11/2019,30,C
50000338,10019,2/14/2020,4,A
50010054,10001,9/11/2019,8,A
50077620,11422,4/29/2019,7,A
41710976,10037,6/17/2022,27,B
50100683,11237,9/30/2021,18,B
50003531,10462,3/24/2022,32,C
41183237,10040,10/12/2016,17,B
50077620,11422,4/14/2022,11,A
41660728,11217,8/5/2021,12,A
40378796,11235,5/9/2019,11,A
40949516,11226,9/28/2019,10,A
50018050,11223,5/12/2022,58,C
50000782,10031,5/23/2018,21,B
50110096,10001,6/6/2022,28,C
50078715,10029,7/30/2019,11,A
50119039,10468,7/11/2022,0,A
41702179,11208,5/19/2022,20,B
50051282,10457,11/4/2019,63,C
50114727,11211,5/17/2022,33,C
50006761,11220,11/18/2019,11,A
50074820,11368,3/22/2022,21,B
50005347,10463,3/10/2022,13,A
50010973,11372,6/21/2022,54,C
40599302,11208,3/21/2022,21,B
50079561,10475,10/16/2019,12,A
50119449,10128,7/15/2022,35,C
41701298,10453,3/27/2019,11,A
41387129,11228,9/6/2022,40,C
41169770,11210,9/6/2022,29,C
50003366,10463,7/22/2021,23,B
41615961,10462,8/18/2021,63,C
41288582,10455,3/5/2019,12,A
41679611,11104,9/7/2017,12,A
41708279,10032,4/18/2018,40,C
41628657,10011,10/15/2018,7,A
50089142,10019,12/8/2021,13,A
50054637,10029,10/9/2019,9,A
50035710,10002,6/29/2018,12,A
50122860,10013,7/11/2022,24,B
50108149,11204,10/29/2021,13,A
50040391,10301,11/25/2016,25,B
50057589,11354,1/27/2022,24,B
41716092,10031,9/18/2019,17,B
50054609,10458,12/24/2018,12,A
41067996,10471,3/15/2022,30,C
41442734,11217,9/2/2022,0,A
50052463,10465,4/2/2019,22,B
50096017,10040,12/2/2021,25,B
50013511,10014,3/4/2020,9,A
50107650,11212,12/2/2021,28,C
50018314,10031,6/8/2022,29,C
50105730,10462,3/14/2022,9,A
41710646,11209,11/10/2016,7,A
40694187,10467,5/6/2019,20,B
50084095,10462,12/4/2019,18,B
41669453,11213,10/8/2019,29,C
50098078,10011,12/7/2021,17,B
41708744,11220,4/4/2019,0,A
50048717,10022,1/27/2020,13,A
50110844,10011,1/3/2022,20,B
50000763,10036,5/29/2019,12,A
40933506,11205,1/16/2020,22,B
50074726,10003,6/19/2018,18,B
50064926,11237,2/7/2020,22,B
41686218,11209,8/21/2019,12,A
50068646,11365,10/31/2019,49,C
50098817,11372,2/29/2020,9,A
50091047,10036,6/14/2022,13,A
50083653,10011,7/11/2019,10,A
40380517,10024,10/10/2019,51,C
50052746,10012,2/2/2018,24,B
41579193,11218,2/20/2020,8,A
50049765,11101,1/28/2019,11,A
50108497,10002,10/13/2022,24,B
50071993,11211,2/9/2019,15,B
41495114,11237,1/19/2018,0,A
41631435,11234,4/12/2022,22,B
50089761,10461,4/15/2019,7,A
41223838,11361,3/30/2022,12,A
40661616,10021,5/3/2019,11,A
50054031,11418,12/17/2021,13,A
41523349,10467,2/19/2020,17,B
50092307,11375,6/20/2019,44,C
41539948,11365,10/24/2019,10,A
50045193,10018,9/26/2019,12,A
50006485,11226,9/16/2019,11,A
50109556,11234,12/17/2021,20,B
50054610,11209,3/27/2019,9,A
50072930,11219,1/14/2020,29,C
50016481,10453,12/26/2019,4,A
50125016,11004,7/26/2022,13,A
50104433,11106,8/26/2022,7,A
50078728,11201,1/13/2022,10,A
50079836,11211,6/13/2019,25,B
50088270,10017,2/8/2022,10,A
41403291,10019,9/6/2018,13,A
50092277,11354,8/3/2019,23,B
50106402,10003,9/15/2021,60,C
40396492,11220,12/20/2019,10,A
50083186,10065,9/16/2019,7,A
50045619,11420,7/21/2021,11,A
50054609,10458,11/30/2017,11,A
50011694,10002,12/22/2021,30,C
41366039,11208,4/23/2019,23,B
50085940,10016,4/13/2022,18,B
50017852,10016,1/21/2020,12,A
50079461,10022,2/14/2022,19,B
41601438,10003,4/26/2022,36,C
50059249,10010,3/2/2017,19,B
41014480,10471,9/5/2018,6,A
50103358,11203,11/19/2021,54,C
41339289,11231,12/7/2019,17,B
50062657,11229,8/21/2019,11,A
50000901,11217,2/1/2022,11,A
50070163,11430,1/10/2018,25,B
40704315,10014,8/23/2019,12,A
50034379,10010,2/4/2020,11,A
50075315,10472,12/20/2018,29,C
50072519,11228,3/3/2022,13,A
40402428,10005,3/26/2018,26,B
50069069,11209,7/12/2022,12,A
50107169,10018,6/2/2022,54,C
41444147,10468,4/7/2022,12,A
50017190,11217,3/23/2022,7,A
50046429,11368,6/6/2019,11,A
50041846,11217,8/30/2021,26,B
50000632,11377,5/25/2019,11,A
41336841,10466,3/17/2022,40,C
40644352,10003,6/7/2019,24,B
40403586,10019,8/20/2019,36,C
41233598,10024,10/16/2019,19,B
50083467,10038,5/3/2022,20,B
40512297,10011,10/24/2019,13,A
41696825,11413,10/14/2022,2,A
50082132,10001,8/20/2019,9,A
41151521,10019,3/11/2020,31,C
50035433,10013,7/7/2022,22,B
41695036,11368,5/23/2022,0,A
50087832,11368,11/20/2019,32,C
50016798,11373,8/18/2021,12,A
50050636,11238,8/4/2022,0,A
50072407,10032,4/1/2019,11,A
50105536,11204,11/30/2021,26,B
50116328,11219,2/25/2022,29,C
50090691,11432,8/26/2019,73,C
41123001,11211,7/28/2021,5,A
40592566,10024,4/29/2022,12,A
50061127,10128,3/24/2022,14,B
50102811,10012,11/12/2021,12,A
41442898,11355,9/22/2022,32,C
50074470,10017,7/29/2019,11,A
41292582,10453,3/9/2020,10,A
50113356,11211,12/20/2021,12,A
50073680,11366,3/10/2020,32,C
50091496,11201,9/23/2019,11,A
40391350,11001,1/18/2019,10,A
41346158,10312,8/26/2021,12,A
50119229,11231,4/8/2022,27,B
50091607,10022,8/22/2019,21,B
41705067,10002,9/20/2017,22,B
41240424,10010,6/6/2022,34,C
41113037,10003,2/3/2020,11,A
41380245,11362,5/21/2019,25,B
41640757,10128,4/12/2022,40,C
50054220,11103,11/13/2019,12,A
41278255,11379,12/8/2021,28,C
41564165,11205,10/12/2018,20,B
41098989,10467,8/3/2021,16,B
50062874,10460,9/8/2022,11,A
50107830,11426,10/19/2022,34,C
41137141,10001,7/22/2021,5,A
50126673,10455,9/19/2022,57,C
41697878,11218,10/2/2019,16,B
41647370,11220,4/18/2022,31,C
41309636,10467,3/17/2022,33,C
50033154,11367,7/14/2022,21,B
40980389,10009,9/24/2019,10,A
50070815,10014,1/11/2019,8,A
50069327,11415,5/20/2022,25,B
50112560,10169,4/26/2022,23,B
41318475,11417,2/14/2022,27,B
50072911,10454,1/9/2020,21,B
41138581,10024,10/25/2019,17,B
40754486,11209,3/20/2019,17,B
50099580,10009,12/3/2019,9,A
50071474,10001,3/29/2019,12,A
41698701,10025,6/5/2019,34,C
50076883,11212,6/3/2019,11,A
41561233,11215,4/29/2019,20,B
41538244,10016,3/2/2020,13,A
50084694,11373,5/3/2019,7,A
50075776,11419,4/8/2022,28,C
41273489,11208,6/12/2019,13,A
41616408,10013,10/12/2021,13,A
50119568,10027,7/25/2022,32,C
41224979,11373,1/31/2022,35,C
41608858,11373,12/4/2018,10,A
50066796,11361,8/16/2017,20,B
50096383,11206,5/10/2022,24,B
50099700,10038,7/26/2022,12,A
41231138,10465,12/26/2019,12,A
50074376,11372,10/30/2019,13,A
41678996,10451,4/11/2017,25,B
50011690,10018,7/3/2019,21,B
50117262,10012,2/22/2022,12,A
40577535,10019,1/20/2022,7,A
50000634,11222,12/6/2019,9,A
50116298,10036,3/14/2022,12,A
50101985,11421,1/18/2022,2,A
50100139,10003,12/12/2019,10,A
50069643,10017,6/13/2022,41,C
50090541,11226,11/18/2019,49,C
50059251,10022,7/19/2022,11,A
50053680,11222,4/29/2022,0,A
50078920,11214,7/15/2019,26,B
50098705,10018,6/8/2022,23,B
50066778,10002,9/3/2019,16,B
50001589,10032,8/15/2019,17,B
50086181,10010,12/10/2019,24,B
50067695,11419,11/29/2019,28,C
41394230,10312,9/25/2018,17,B
50065845,11365,5/7/2022,13,A
50036333,11435,8/25/2021,33,C
50113187,11215,2/24/2022,22,B
41488795,10029,6/17/2019,13,A
50000337,10280,6/13/2019,33,C
50044709,10013,11/6/2019,9,A
41505368,10024,10/28/2019,9,A
50061303,10017,5/24/2019,29,C
40371614,11362,2/23/2019,16,B
50017757,11354,9/7/2021,12,A
50040518,11222,1/11/2018,15,B
50072677,10306,3/11/2020,31,C
50099415,11355,1/2/2020,25,B
40391060,10075,11/12/2019,39,C
50039503,10474,7/27/2022,0,A
50004563,11215,10/5/2022,43,C
50105471,11211,9/28/2021,5,A
50112852,10029,5/5/2022,38,C
50062861,11238,1/7/2020,10,A
50009366,10002,6/21/2019,30,C
40750262,10036,3/8/2022,8,A
40365904,10013,10/13/2021,67,C
50067634,11357,6/9/2022,30,C
50115231,10469,2/22/2022,41,C
50001925,10014,2/16/2022,13,A
41721459,11207,5/2/2022,20,B
50048942,10309,8/10/2017,19,B
50112636,11354,6/22/2022,72,C
41504651,11214,10/22/2019,26,B
40986939,11214,9/20/2022,31,C
50071972,10035,6/7/2019,8,A
50100331,11416,1/22/2020,28,C
50090722,10002,4/20/2022,8,A
41693374,10021,1/3/2020,5,A
50058248,11217,2/18/2020,9,A
50086390,10036,4/29/2022,40,C
50052610,11208,10/16/2019,66,C
50070260,11237,6/16/2022,11,A
50109598,11209,4/27/2022,17,B
50094476,11236,9/19/2019,7,A
41686215,11373,8/23/2019,12,A
41318348,10011,3/23/2022,16,B
50002325,11419,1/14/2020,40,C
50071821,11103,9/14/2022,38,C
50072186,10011,9/11/2019,4,A
50064836,10002,10/21/2019,13,A
50045642,10011,4/5/2022,11,A
41406341,11209,3/22/2022,11,A
41123415,10310,4/21/2022,0,A
50073845,11220,6/27/2018,7,A
50047960,11368,6/14/2019,51,C
50114216,11219,2/28/2022,24,B
50015406,11354,3/3/2022,23,B
50043207,11238,3/30/2019,13,A
50047747,11209,1/16/2020,13,A
50038068,10022,1/19/2018,20,B
50032968,10462,5/31/2022,28,C
41423908,11223,11/21/2019,26,B
50037266,11233,12/26/2018,2,A
40883049,10305,2/14/2019,42,C
41376798,10453,3/16/2022,12,A
50017460,10464,3/13/2019,14,B
41190258,11201,4/17/2018,3,A
41552184,10013,1/13/2020,12,A
50001110,10036,6/13/2022,9,A
50078082,10014,10/9/2018,7,A
50108083,11103,8/16/2022,26,B
50084358,11233,12/20/2019,9,A
50043873,11214,6/26/2019,66,C
50001115,10031,11/16/2018,22,B
50059103,11220,8/4/2021,21,B
50001790,10001,3/16/2022,2,A
40389701,11378,11/25/2019,43,C
50002548,10466,9/12/2019,6,A
41216820,11237,7/20/2021,11,A
50108977,10018,10/17/2022,28,C
50032652,11356,4/13/2022,0,A
50107423,10455,12/1/2021,41,C
50033595,10013,4/13/2022,27,B
50005067,10001,12/19/2019,9,A
40698274,10023,6/8/2019,27,B
40926286,11354,6/3/2019,13,A
50064516,10029,8/1/2019,43,C
50088434,11232,1/23/2020,10,A
41653059,10035,9/24/2019,47,C
50000229,11217,9/26/2018,35,C
41655257,10004,1/17/2020,17,B
50088686,11221,8/11/2021,22,B
41587706,11231,6/2/2018,12,A
50059047,11205,1/11/2022,21,B
50103668,11369,11/30/2021,26,B
40754486,11209,1/11/2022,10,A
50105717,11418,9/28/2022,26,B
41654217,11205,8/12/2019,13,A
50070434,11201,10/25/2019,12,A
40808640,11354,1/25/2020,18,B
50088958,11358,3/18/2022,33,C
50055822,11249,6/17/2018,7,A
50091844,11206,7/16/2019,11,A
50111555,11105,3/10/2022,13,A
50002534,10128,3/12/2019,28,C
41542821,10013,8/12/2019,4,A
50001401,11211,4/4/2019,27,B
41336612,10012,11/16/2018,19,B
50062880,10065,6/25/2018,21,B
50077488,11235,7/28/2022,4,A
50047230,10036,6/27/2022,62,C
41694170,11249,5/23/2018,21,B
41582797,11220,4/10/2019,19,B
40387178,10458,2/3/2020,12,A
40568949,11427,8/6/2021,12,A
50039443,11208,7/30/2019,11,A
41390818,11106,6/14/2017,6,A
50082528,10028,6/7/2022,0,A
50009320,11249,4/5/2018,27,B
50067426,10016,4/21/2022,0,A
41125267,11104,5/3/2019,0,A
41618609,11375,10/19/2022,13,A
50066778,10002,10/29/2019,27,B
41182363,10013,3/2/2020,5,A
50063760,11229,8/10/2022,20,B
40999052,11211,11/29/2019,20,B
50097790,11216,6/9/2022,21,B
50053916,11216,6/27/2019,34,C
41225183,10003,3/31/2022,4,A
50074520,11416,6/24/2019,22,B
50072020,11414,12/23/2019,20,B
50096075,11417,3/7/2020,27,B
50117114,10023,8/19/2022,13,A
41694393,11220,4/26/2022,17,B
50045598,10029,9/18/2019,12,A
50062955,10031,9/10/2019,10,A
50098845,10306,3/5/2020,30,C
41504651,11214,10/19/2022,2,A
50032657,11364,11/25/2019,12,A
41710646,11209,2/8/2018,12,A
41626762,10010,10/10/2017,7,A
50098933,10018,12/24/2019,43,C
50072638,10001,1/3/2020,20,B
50068746,10018,10/21/2022,24,B
40856729,10009,7/17/2019,11,A
40836314,11372,9/8/2022,13,A
40400561,11211,7/27/2021,16,B
50016943,10456,9/8/2022,39,C
50064139,11216,6/7/2019,53,C
41476400,10033,9/1/2021,21,B
50065978,11219,6/16/2022,9,A
50111561,10016,6/23/2022,8,A
50112224,10453,8/10/2022,41,C
40739883,10036,7/22/2021,19,B
50067656,11366,8/15/2022,22,B
41620333,11207,9/30/2022,25,B
50045821,10036,6/6/2018,20,B
41419101,10001,11/18/2019,9,A
50062426,11238,5/9/2019,25,B
50050214,11421,7/12/2022,12,A
41702804,11219,2/27/2020,6,A
41651044,11103,2/13/2020,13,A
40391092,10021,12/17/2019,6,A
50084999,10012,9/10/2019,10,A
41267566,10013,2/20/2018,11,A
50017111,10458,4/22/2022,29,C
50059256,10312,9/19/2019,30,C
50087534,11378,4/14/2022,16,B
50098824,10462,6/13/2022,9,A
50012740,10012,10/2/2019,12,A
50105072,11218,7/21/2022,46,C
41632272,11373,9/14/2022,21,B
41658464,10036,7/29/2021,29,C
50063407,10462,6/15/2022,23,B
50064311,11220,2/18/2020,13,A
50089206,10017,3/22/2022,7,A
41037118,10036,6/30/2017,12,A
41505645,11221,1/24/2022,18,B
50034477,10002,4/5/2022,24,B
41299964,10036,2/16/2022,38,C
50109859,11221,1/21/2022,12,A
50059265,10012,9/5/2019,33,C
41345371,11434,9/29/2021,35,C
41105041,11214,10/25/2022,18,B
41717445,11223,5/16/2019,8,A
50078408,11354,7/15/2019,12,A
50071636,11233,11/7/2019,12,A
50016926,10014,8/12/2019,12,A
50081978,11201,5/17/2022,0,A
50125314,11205,9/1/2022,12,A
50102626,11354,7/27/2022,31,C
50073409,11203,1/18/2020,12,A
41192474,11222,2/16/2022,12,A
40957726,10014,1/7/2020,29,C
50086779,11226,1/13/2020,109,C
40981913,11372,2/9/2022,9,A
50121354,10027,8/15/2022,66,C
50057493,10465,1/13/2020,12,A
